YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2016,2016,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,30.0,30,,,28.2,31.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-79.15925046299964 35.466220975000454),,37,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2013,2013,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,31,31,,,29.5,32.5,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,42.7,42.7,,,28.1,58.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,MRC,,,,
2014,2014,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,36.3,36.3,,,28.7,44.7,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,40.7,40.7,,,27.3,55.6,Race/Ethnicity,Hispanic,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2012,2012,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,45.8,45.8,,,32,60.2,Race/Ethnicity,Hispanic,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2014,2014,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,31.8,31.8,,,30,33.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2018,2018,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,41.0,41,,,27.4,56.1,Race/Ethnicity,Hispanic,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2014,2014,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,BLK,,,,
2012,2012,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.4,29.4,,,27.5,31.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2017,2017,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,39.7,39.7,,,26.5,54.6,Race/Ethnicity,Hispanic,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2016,2016,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,BLK,,,,
2015,2015,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2018,2018,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,34.9,34.9,,,33,36.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2018,2018,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,38.7,38.7,,,31.4,46.6,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2012,2012,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,BLK,,,,
2013,2013,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,28.3,28.3,,,26.2,30.4,Gender,Female,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2018,2018,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,41.3,41.3,,,31.2,52.2,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,BLK,,,,
2015,2015,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,47.9,47.9,,,34.1,62,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,40.0,40,,,31.6,49,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2013,2013,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,33.6,33.6,,,20.9,49.3,Race/Ethnicity,Hispanic,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2011,2011,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,30.0,30,,,27.8,32.4,Gender,Male,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2018,2018,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,37.2,37.2,,,29.1,46.1,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2015,2015,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.7,31.7,,,29.8,33.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2016,2016,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,31.8,31.8,,,30.1,33.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2017,2017,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,33.1,33.1,,,31.4,34.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2014,2014,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,MRC,,,,
2016,2016,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,32.7,32.7,,,19.7,49.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,MRC,,,,
2012,2012,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2014,2014,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,32.4,32.4,,,24.1,41.9,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2012,2012,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,26.7,26.7,,,24.4,29.2,Gender,Female,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,GENDER,GENF,,,,
2011,2011,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.1,26.1,,,24.1,28.4,Gender,Female,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2012,2012,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,29.7,29.7,,,27.9,31.4,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,31.2,31.2,,,29,33.5,Gender,Female,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,GENDER,GENF,,,,
2013,2013,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.4,31.4,,,29.9,33,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,26.9,26.9,,,25.3,28.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,WHT,,,,
2015,2015,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,BLK,,,,
2014,2014,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2018,2018,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,37.7,37.7,,,27.1,49.6,Race/Ethnicity,Hispanic,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2013,2013,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2012,2012,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,38.6,38.6,,,23.7,56,Race/Ethnicity,Hispanic,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2016,2016,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2015,2015,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,27.1,27.1,,,24.8,29.5,Gender,Female,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,GENDER,GENF,,,,
2014,2014,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,47.8,47.8,,,33.1,62.9,Race/Ethnicity,Hispanic,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2018,2018,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,37.0,37,,,21.1,56.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,MRC,,,,
2017,2017,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,42.3,42.3,,,28.3,57.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,44.8,44.8,,,33.4,56.7,Race/Ethnicity,Hispanic,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,HIS,,,,
2012,2012,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,MRC,,,,
2011,2011,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2015,2015,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,34.5,34.5,,,32,37,Gender,Male,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2016,2016,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.5,32.5,,,30.9,34.1,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,33.0,33,,,22.1,46.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2014,2014,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2013,2013,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,34.2,34.2,,,32,36.4,Gender,Male,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2018,2018,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,35.8,35.8,,,33.9,37.7,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,25.4,25.4,,,23.4,27.4,Gender,Female,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,GENDER,GENF,,,,
2011,2011,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,27.8,27.8,,,26.3,29.4,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,41.1,41.1,,,30.1,53.2,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,BLK,,,,
2015,2015,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,33.1,33.1,,,24.6,42.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2018,2018,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,29.2,29.2,,,17.8,44,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2014,2014,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,33.4,33.4,,,31.6,35.2,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,27.4,27.4,,,24.9,30,Gender,Female,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2018,2018,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,43.7,43.7,,,32.6,55.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2018,2018,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,34.2,34.2,,,31.4,37.1,Gender,Female,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,GENDER,GENF,,,,
2012,2012,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,30.2,30.2,,,28.4,32.1,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,35.3,35.3,,,32.8,37.9,Gender,Male,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2013,2013,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,28.9,28.9,,,22.2,36.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2011,2011,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2016,2016,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,31.6,31.6,,,29.3,34,Gender,Female,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,GENDER,GENF,,,,
2012,2012,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.7,32.7,,,30.1,35.4,Gender,Male,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2017,2017,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,35.0,35,,,32.9,37.2,Gender,Male,,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2015,2015,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),,38,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
