analytics_matchkey,max_loan_amount,late_30_days,late_60_days,late_90_days
1655164,1005,0,0,0
1655165,2550,0,0,0
1655166,2550,0,0,0
1655167,2600,0,0,0
1655168,2662,0,0,0
1655169,1070,0,0,0
1655170,2500,1,1,1
1655171,2025,0,0,0
1655172,1235,0,0,0
1655173,2600,0,0,0
1655174,1200,0,0,0
1655175,1200,0,0,0
1655176,1000,0,0,0
1655177,1000,1,1,1
1655178,3000,1,1,1
1655179,2000,0,0,0
1655180,2000,0,0,0
1655181,3138,0,0,0
1655182,1070,1,1,1
1655183,2000,0,0,0
1655184,1000,1,1,1
1655185,1000,0,0,0
1655186,1000,0,0,0
1655187,1050,0,0,0
1655188,2250,0,0,0
1655189,3086,0,0,0
1655190,1100,0,0,0
1655191,1284,0,0,0
1655192,2500,0,0,0
1655193,1060,0,0,0
1655194,2000,1,1,1
1655195,2575,0,0,0
1655196,3150,0,0,0
1655197,1270,0,0,0
1655198,1475,0,0,0
1655199,1000,0,0,0
1655200,3000,0,0,0
1655201,1500,0,0,0
1655202,1390,0,0,0
1655203,1500,0,0,0
1655204,1302,0,0,0
1655205,3528,0,0,0
1655206,2617,1,1,1
1655207,1000,0,0,0
1655208,1573,0,0,0
1655209,1282,0,0,0
1655210,2576,1,0,0
1655211,1229,0,0,0
1655212,1284,0,0,0
1655213,2000,0,0,0
1655214,2000,0,0,0
1655215,2918,0,0,0
1655216,1974,0,0,0
1655217,2071,0,0,0
1655218,1156,0,0,0
1655219,1000,0,0,0
1655220,1055,0,0,0
1655221,1241,0,0,0
1655222,1200,0,0,0
1655223,1675,0,0,0
1655224,1156,0,0,0
1655225,1753,0,0,0
1655226,3055,0,0,0
1655227,2836,0,0,0
1655228,3578,0,0,0
1655229,1044,0,0,0
1655230,2000,0,0,0
1655231,1500,0,0,0
1655232,1570,0,0,0
1655233,1000,0,0,0
1655234,1700,0,0,0
1655235,1700,0,0,0
1655236,1200,0,0,0
1655237,1055,0,0,0
1655238,2500,0,0,0
1655239,1284,1,1,1
1655240,1000,0,0,0
1655241,2600,0,0,0
1655242,1580,0,0,0
1655243,2327,0,0,0
1655244,3075,1,1,1
1655245,2000,0,0,0
1655246,1665,0,0,0
1655247,2000,0,0,0
1655248,1000,0,0,0
1655249,1500,0,0,0
1655250,1500,0,0,0
1655251,1000,1,1,1
1655252,1600,1,1,1
1655253,1505,0,0,0
1655254,1402,0,0,0
1655255,1530,0,0,0
1655256,1000,1,1,1
1655257,1975,0,0,0
1655258,2617,0,0,0
1655259,2546,1,0,0
1655260,1200,0,0,0
1655261,2000,0,0,0
1655262,1000,0,0,0
1655263,1000,0,0,0
1655264,1070,0,0,0
1655265,1500,0,0,0
1655266,1261,0,0,0
1655267,2000,0,0,0
1655268,1000,1,1,1
1655269,2050,0,0,0
1655270,3007,0,0,0
1655271,1500,0,0,0
1655272,2500,1,1,1
1655273,3055,1,1,1
1655274,1000,0,0,0
1655275,1100,1,0,0
1655276,1800,0,0,0
1655277,1075,0,0,0
1655278,1234,1,1,1
1655279,2001,0,0,0
1655280,1080,0,0,0
1655281,1200,0,0,0
1655282,1284,0,0,0
1655283,1572,0,0,0
1655284,3100,0,0,0
1655285,3000,0,0,0
1655286,1150,0,0,0
1655287,1400,1,1,1
1655288,1070,0,0,0
1655289,1002,0,0,0
1655290,2281,0,0,0
1655291,1025,0,0,0
1655292,2000,0,0,0
1655293,1200,0,0,0
1655294,1500,0,0,0
1655295,1500,0,0,0
1655296,1573,0,0,0
1655297,1500,0,0,0
1655298,1156,0,0,0
1655299,3000,0,0,0
1655300,2500,0,0,0
1655301,1627,0,0,0
1655302,1370,0,0,0
1655303,1250,0,0,0
1655304,2800,0,0,0
1655305,2800,0,0,0
1655306,1000,0,0,0
1655307,1200,0,0,0
1655308,1000,1,1,1
1655309,1200,0,0,0
1655310,1678,0,0,0
1655311,1000,0,0,0
1655312,1000,0,0,0
1655313,1428,0,0,0
1655314,1250,0,0,0
1655315,1156,0,0,0
1655316,2012,1,1,1
1655317,1250,0,0,0
1655318,1512,0,0,0
1655319,2000,0,0,0
1655320,2510,0,0,0
1655321,2600,0,0,0
1655322,1000,1,1,1
1655323,2600,0,0,0
1655324,2025,0,0,0
1655325,3600,0,0,0
1655326,1876,1,1,1
1655327,1985,1,1,1
1655328,1543,0,0,0
1655329,1500,0,0,0
1655330,1500,0,0,0
1655331,1000,0,0,0
1655332,1000,0,0,0
1655333,1050,0,0,0
1655334,1000,0,0,0
1655335,2500,0,0,0
1655336,1000,0,0,0
1655337,1000,0,0,0
1655338,1225,0,0,0
1655339,1070,0,0,0
1655340,1475,0,0,0
1655341,1650,0,0,0
1655342,1200,0,0,0
1655343,2025,0,0,0
1655344,2500,0,0,0
1655345,1200,0,0,0
1655346,1000,1,1,1
1655347,1000,0,0,0
1655348,1441,0,0,0
1655349,1000,0,0,0
1655350,1000,0,0,0
1655351,2034,0,0,0
1655352,1767,0,0,0
1655353,1370,1,1,0
1655354,2000,0,0,0
1655355,2083,0,0,0
1655356,1200,0,0,0
1655357,2525,0,0,0
1655358,2000,0,0,0
1655359,1000,0,0,0
1655360,1000,0,0,0
1655361,1500,0,0,0
1655362,1200,1,1,1
1655363,2100,0,0,0
1655364,2100,0,0,0
1655365,1200,0,0,0
1655366,1575,0,0,0
1655367,2000,0,0,0
1655368,2000,0,0,0
1655369,1500,0,0,0
1655370,1000,0,0,0
1655371,1500,0,0,0
1655372,1390,0,0,0
1655373,1156,0,0,0
1655374,3150,0,0,0
1655375,1100,0,0,0
1655376,1200,0,0,0
1655377,3000,0,0,0
1655378,1055,0,0,0
1655379,1055,0,0,0
1655380,1187,0,0,0
1655381,1011,0,0,0
1655382,3000,0,0,0
1655383,1105,0,0,0
1655384,1080,1,0,0
1655385,1000,0,0,0
1655386,1000,0,0,0
1655387,4000,1,1,1
1655388,1284,0,0,0
1655389,1572,0,0,0
1655390,2083,0,0,0
1655391,2083,0,0,0
1655392,1826,0,0,0
1655393,1500,1,1,1
1655394,2500,0,0,0
1655395,1500,0,0,0
1655396,1500,0,0,0
1655397,1200,0,0,0
1655398,1105,0,0,0
1655399,1775,0,0,0
1655400,1200,0,0,0
1655401,1500,0,0,0
1655402,1500,0,0,0
1655403,3009,0,0,0
1655404,3445,0,0,0
1655405,1500,0,0,0
1655406,1575,0,0,0
1655407,2000,0,0,0
1655408,1588,1,1,1
1655409,1530,0,0,0
1655410,2318,1,1,1
1655411,1370,0,0,0
1655412,1037,0,0,0
1655413,1035,0,0,0
1655414,3000,0,0,0
1655415,2800,0,0,0
1655416,2647,0,0,0
1655417,1000,0,0,0
1655418,1200,0,0,0
1655419,1200,0,0,0
1655420,3000,0,0,0
1655421,2310,1,1,1
1655422,1150,0,0,0
1655423,1300,0,0,0
1655424,1200,0,0,0
1655425,2142,0,0,0
1655426,1080,0,0,0
1655427,2164,0,0,0
1655428,1055,0,0,0
1655429,1060,0,0,0
1655430,2200,0,0,0
1655431,2200,0,0,0
1655432,1200,0,0,0
1655433,1080,0,0,0
1655434,1800,1,1,0
1655435,2600,0,0,0
1655436,2000,0,0,0
1655437,3044,0,0,0
1655438,3044,0,0,0
1655439,1000,0,0,0
1655440,3500,0,0,0
1655441,2551,0,0,0
1655442,1000,0,0,0
1655443,1000,0,0,0
1655444,1000,0,0,0
1655445,1060,0,0,0
1655446,1186,0,0,0
1655447,1060,0,0,0
1655448,2500,0,0,0
1655449,2000,1,0,0
1655450,1550,0,0,0
1655451,1711,0,0,0
1655452,2400,0,0,0
1655453,1500,0,0,0
1655454,1325,0,0,0
1655455,1000,0,0,0
1655456,3300,1,1,1
1655457,1000,1,1,1
1655458,2085,1,1,0
1655459,1390,0,0,0
1655460,2075,0,0,0
1655461,1025,0,0,0
1655462,2500,0,0,0
1655463,1502,0,0,0
1655464,1200,1,1,1
1655465,1200,0,0,0
1655466,1063,0,0,0
1655467,4000,0,0,0
1655468,1000,0,0,0
1655469,3075,0,0,0
1655470,1500,0,0,0
1655471,1400,1,1,1
1655472,2250,1,1,1
1655473,1517,1,0,0
1655474,1522,1,1,1
1655475,1055,0,0,0
1655476,1550,1,1,1
1655477,2061,0,0,0
1655478,1500,0,0,0
1655479,1034,0,0,0
1655480,2496,0,0,0
1655481,1575,1,1,1
1655482,2000,0,0,0
1655483,1000,0,0,0
1655484,1250,0,0,0
1655485,1530,0,0,0
1655486,2104,0,0,0
1655487,1575,0,0,0
1655488,2076,1,1,1
1655489,1575,0,0,0
1655490,3000,1,0,0
1655491,3500,0,0,0
1655492,1012,0,0,0
1655493,1025,0,0,0
1655494,1000,0,0,0
1655495,1400,1,1,1
1655496,1639,0,0,0
1655497,2006,0,0,0
1655498,1000,0,0,0
1655499,1876,0,0,0
1655500,1500,0,0,0
1655501,3726,0,0,0
1655502,1170,0,0,0
1655503,1170,0,0,0
1655504,1041,0,0,0
1655505,1200,0,0,0
1655506,1200,0,0,0
1655507,3000,0,0,0
1655508,1000,0,0,0
1655509,2000,0,0,0
1655510,1500,0,0,0
1655511,2000,1,1,1
1655512,1500,0,0,0
1655513,2000,0,0,0
1655514,1612,0,0,0
1655515,1391,1,1,1
1655516,1391,1,1,1
1655517,2500,0,0,0
1655518,4000,1,1,1
1655519,1150,0,0,0
1655520,1000,0,0,0
1655521,1500,0,0,0
1655522,3150,0,0,0
1655523,1055,0,0,0
1655524,1200,0,0,0
1655525,1055,0,0,0
1655526,2100,1,1,1
1655527,3000,0,0,0
1655528,2000,0,0,0
1655529,1884,0,0,0
1655530,3500,0,0,0
1655531,3295,0,0,0
1655532,1087,0,0,0
1655533,1000,1,1,1
1655534,1156,0,0,0
1655535,2500,0,0,0
1655536,3035,0,0,0
1655537,1234,0,0,0
1655538,1400,0,0,0
1655539,1070,0,0,0
1655540,1080,1,1,1
1655541,3500,0,0,0
1655542,1070,0,0,0
1655543,3509,0,0,0
1655544,1000,0,0,0
1655545,3981,1,1,1
1655546,1000,0,0,0
1655547,1200,0,0,0
1655548,1597,0,0,0
1655549,1500,0,0,0
1655550,1000,0,0,0
1655551,1250,0,0,0
1655552,1070,0,0,0
1655553,1370,0,0,0
1655554,1000,1,1,1
1655555,2500,0,0,0
1655556,1003,0,0,0
1655557,1000,0,0,0
1655558,1500,0,0,0
1655559,1000,0,0,0
1655560,1284,0,0,0
1655561,2576,1,1,1
1655562,2595,0,0,0
1655563,1000,0,0,0
1655564,2811,0,0,0
1655565,2127,0,0,0
1655566,2000,0,0,0
1655567,2000,0,0,0
1655568,1000,1,1,1
1655569,3454,0,0,0
1655570,1500,0,0,0
1655571,2075,0,0,0
1655572,2500,0,0,0
1655573,1000,0,0,0
1655574,1547,0,0,0
1655575,2000,0,0,0
1655576,2000,0,0,0
1655577,2000,0,0,0
1655578,1786,0,0,0
1655579,1000,0,0,0
1655580,1045,0,0,0
1655581,1500,0,0,0
1655582,1690,0,0,0
1655583,1500,0,0,0
1655584,1789,1,1,1
1655585,1000,0,0,0
1655586,2500,0,0,0
1655587,1500,0,0,0
1655588,1020,0,0,0
1655589,1000,0,0,0
1655590,1000,0,0,0
1655591,1391,0,0,0
1655592,1550,1,1,1
1655593,1055,0,0,0
1655594,1000,1,1,1
1655595,1500,0,0,0
1655596,1000,1,1,1
1655597,1004,0,0,0
1655598,1810,0,0,0
1655599,1810,0,0,0
1655600,2500,0,0,0
1655601,2500,0,0,0
1655602,3100,0,0,0
1655603,4000,0,0,0
1655604,2000,0,0,0
1655605,2050,0,0,0
1655606,1390,0,0,0
1655607,2000,0,0,0
1655608,2000,0,0,0
1655609,2500,0,0,0
1655610,2935,0,0,0
1655611,1000,0,0,0
1655612,1502,0,0,0
1655613,1000,1,1,1
1655614,2224,1,1,1
1655615,1284,0,0,0
1655616,2107,0,0,0
1655617,1055,0,0,0
1655618,1735,1,1,1
1655619,1500,0,0,0
1655620,2892,0,0,0
1655621,1675,0,0,0
1655622,1371,0,0,0
1655623,2083,0,0,0
1655624,1530,0,0,0
1655625,1000,0,0,0
1655626,1200,0,0,0
1655627,1000,0,0,0
1655628,1575,0,0,0
1655629,2083,0,0,0
1655630,1555,0,0,0
1655631,3914,0,0,0
1655632,1800,0,0,0
1655633,1365,0,0,0
1655634,2299,0,0,0
1655635,4000,0,0,0
1655636,1500,0,0,0
1655637,1200,0,0,0
1655638,2500,0,0,0
1655639,2500,0,0,0
1655640,1499,0,0,0
1655641,2296,0,0,0
1655642,2350,0,0,0
1655643,2745,0,0,0
1655644,2500,0,0,0
1655645,1200,0,0,0
1655646,2050,0,0,0
1655647,2825,1,1,1
1655648,3800,0,0,0
1655649,3500,0,0,0
1655650,1549,0,0,0
1655651,3000,0,0,0
1655652,1156,0,0,0
1655653,2600,0,0,0
1655654,1284,0,0,0
1655655,1560,0,0,0
1655656,1000,0,0,0
1655657,3500,0,0,0
1655658,1200,0,0,0
1655659,1000,0,0,0
1655660,1265,0,0,0
1655661,1430,0,0,0
1655662,1200,0,0,0
1655663,3045,0,0,0
1655664,1000,1,1,1
1655665,1800,0,0,0
1655666,2025,0,0,0
1655667,1400,0,0,0
1655668,3075,0,0,0
1655669,1000,0,0,0
1655670,1052,0,0,0
1655671,1500,0,0,0
1655672,1500,0,0,0
1655673,1808,0,0,0
1655674,1370,1,1,1
1655675,1055,1,1,1
1655676,1695,0,0,0
1655677,1695,0,0,0
1655678,1000,0,0,0
1655679,2000,0,0,0
1655680,1000,0,0,0
1655681,3100,1,1,1
1655682,1200,1,0,0
1655683,1600,0,0,0
1655684,2000,0,0,0
1655685,1000,0,0,0
1655686,1445,1,1,1
1655687,2995,0,0,0
1655688,1080,0,0,0
1655689,1500,0,0,0
1655690,1425,0,0,0
1655691,1505,0,0,0
1655692,1879,0,0,0
1655693,2000,0,0,0
1655694,2000,0,0,0
1655695,1400,0,0,0
1655696,2000,0,0,0
1655697,1400,0,0,0
1655698,1623,0,0,0
1655699,1500,0,0,0
1655700,1200,0,0,0
1655701,1400,1,1,1
1655702,1132,0,0,0
1655703,2000,0,0,0
1655704,2055,0,0,0
1655705,1370,0,0,0
1655706,1000,0,0,0
1655707,1200,0,0,0
1655708,1105,0,0,0
1655709,3075,0,0,0
1655710,3075,0,0,0
1655711,3575,0,0,0
1655712,2500,0,0,0
1655713,1200,0,0,0
1655714,1370,0,0,0
1655715,1413,0,0,0
1655716,1000,0,0,0
1655717,3824,0,0,0
1655718,3824,0,0,0
1655719,1400,1,0,0
1655720,2200,0,0,0
1655721,1370,1,1,1
1655722,1040,0,0,0
1655723,1000,1,1,1
1655724,1500,0,0,0
1655725,2500,0,0,0
1655726,1000,0,0,0
1655727,1623,0,0,0
1655728,1200,0,0,0
1655729,1055,0,0,0
1655730,2000,0,0,0
1655731,1505,0,0,0
1655732,1500,0,0,0
1655733,3100,0,0,0
1655734,1391,0,0,0
1655735,2075,1,1,1
1655736,1200,0,0,0
1655737,2378,0,0,0
1655738,1200,0,0,0
1655739,1000,0,0,0
1655740,1400,1,1,1
1655741,1540,0,0,0
1655742,1100,0,0,0
1655743,1200,0,0,0
1655744,2830,0,0,0
1655745,2500,1,1,1
1655746,1000,0,0,0
1655747,4000,1,1,1
1655748,1000,0,0,0
1655749,1428,0,0,0
1655750,2000,0,0,0
1655751,1000,1,1,1
1655752,1500,0,0,0
1655753,3000,0,0,0
1655754,2000,0,0,0
1655755,1080,1,1,1
1655756,2000,0,0,0
1655757,1869,0,0,0
1655758,3500,0,0,0
1655759,1100,0,0,0
1655760,1575,0,0,0
1655761,2500,0,0,0
1655762,1041,0,0,0
1655763,1325,1,1,1
1655764,1370,0,0,0
1655765,1000,0,0,0
1655766,1000,0,0,0
1655767,1000,1,0,0
1655768,1000,0,0,0
1655769,1200,1,1,0
1655770,3000,0,0,0
1655771,1141,0,0,0
1655772,1225,0,0,0
1655773,2500,0,0,0
1655774,1370,0,0,0
1655775,2001,0,0,0
1655776,1000,0,0,0
1655777,2000,0,0,0
1655778,2075,0,0,0
1655779,2424,0,0,0
1655780,2180,0,0,0
1655781,2467,0,0,0
1655782,1156,0,0,0
1655783,1100,0,0,0
1655784,2250,1,1,1
1655785,1200,0,0,0
1655786,1000,1,1,1
1655787,2600,0,0,0
1655788,1156,0,0,0
1655789,1000,0,0,0
1655790,1494,0,0,0
1655791,1000,0,0,0
1655792,1500,0,0,0
1655793,1000,0,0,0
1655794,1000,1,1,1
1655795,2000,0,0,0
1655796,1500,0,0,0
1655797,1055,0,0,0
1655798,1785,0,0,0
1655799,3108,0,0,0
1655800,1000,0,0,0
1655801,3000,0,0,0
1655802,1200,0,0,0
1655803,1500,0,0,0
1655804,2230,0,0,0
1655805,1527,0,0,0
1655806,1250,1,0,0
1655807,2029,0,0,0
1655808,2000,0,0,0
1655809,3500,0,0,0
1655810,1070,0,0,0
1655811,3000,0,0,0
1655812,2000,0,0,0
1655813,2083,0,0,0
1655814,1000,0,0,0
1655815,1000,0,0,0
1655816,2500,0,0,0
1655817,2000,0,0,0
1655818,2500,0,0,0
1655819,2050,0,0,0
1655820,1312,0,0,0
1655821,1200,0,0,0
1655822,1000,1,1,1
1655823,1000,0,0,0
1655824,3026,1,1,1
1655825,1000,1,0,0
1655826,1370,0,0,0
1655827,3500,0,0,0
1655828,1100,0,0,0
1655829,1500,0,0,0
1655830,4000,0,0,0
1655831,1500,0,0,0
1655832,1200,0,0,0
1655833,1500,0,0,0
1655834,1200,0,0,0
1655835,1300,0,0,0
1655836,1300,0,0,0
1655837,1000,1,0,0
1655838,1200,0,0,0
1655839,1200,0,0,0
1655840,2000,0,0,0
1655841,1055,0,0,0
1655842,3060,0,0,0
1655843,1000,1,1,1
1655844,1000,0,0,0
1655845,1217,0,0,0
1655846,2500,0,0,0
1655847,2600,0,0,0
1655848,1000,0,0,0
1655849,2000,0,0,0
1655850,3000,0,0,0
1655851,1625,0,0,0
1655852,1284,0,0,0
1655853,1595,1,0,0
1655854,3537,0,0,0
1655855,1400,0,0,0
1655856,2392,0,0,0
1655857,1055,0,0,0
1655858,2000,1,1,1
1655859,1030,0,0,0
1655860,1502,0,0,0
1655861,1400,0,0,0
1655862,2600,0,0,0
1655863,1391,0,0,0
1655864,1500,0,0,0
1655865,2505,0,0,0
1655866,3075,0,0,0
1655867,1543,0,0,0
1655868,1050,0,0,0
1655869,1000,0,0,0
1655870,1557,0,0,0
1655871,1400,0,0,0
1655872,1210,0,0,0
1655873,1150,0,0,0
1655874,2000,0,0,0
1655875,1500,0,0,0
1655876,3075,0,0,0
1655877,3075,1,1,1
1655878,1875,0,0,0
1655879,1200,1,1,1
1655880,1241,0,0,0
1655881,2000,0,0,0
1655882,2076,0,0,0
1655883,2000,0,0,0
1655884,1000,0,0,0
1655885,1370,0,0,0
1655886,1225,0,0,0
1655887,2500,0,0,0
1655888,1263,0,0,0
1655889,1894,0,0,0
1655890,1556,0,0,0
1655891,1038,0,0,0
1655892,1000,0,0,0
1655893,1400,1,1,1
1655894,1000,0,0,0
1655895,1552,0,0,0
1655896,2600,0,0,0
1655897,1000,0,0,0
1655898,1572,0,0,0
1655899,1391,1,1,1
1655900,1000,0,0,0
1655901,3500,1,1,1
1655902,1241,1,1,1
1655903,1200,0,0,0
1655904,1063,0,0,0
1655905,2725,1,1,1
1655906,1860,0,0,0
1655907,1600,0,0,0
1655908,1500,0,0,0
1655909,2491,0,0,0
1655910,1105,1,0,0
1655911,1000,0,0,0
1655912,2000,0,0,0
1655913,2500,0,0,0
1655914,2500,0,0,0
1655915,1370,0,0,0
1655916,1156,0,0,0
1655917,2600,0,0,0
1655918,3010,0,0,0
1655919,1000,0,0,0
1655920,1519,0,0,0
1655921,1000,0,0,0
1655922,2000,0,0,0
1655923,1525,1,0,0
1655924,1000,0,0,0
1655925,1547,0,0,0
1655926,2025,1,1,1
1655927,3000,0,0,0
1655928,2173,1,0,0
1655929,1572,1,1,1
1655930,1857,0,0,0
1655931,1170,0,0,0
1655932,1100,0,0,0
1655933,1004,0,0,0
1655934,1728,0,0,0
1655935,1000,0,0,0
1655936,1050,0,0,0
1655937,1375,0,0,0
1655938,1575,0,0,0
1655939,2500,0,0,0
1655940,2500,0,0,0
1655941,2000,0,0,0
1655942,1500,1,1,1
1655943,3500,0,0,0
1655944,1284,1,1,1
1655945,1000,0,0,0
1655946,1000,1,1,1
1655947,1000,0,0,0
1655948,1500,0,0,0
1655949,1325,0,0,0
1655950,1370,0,0,0
1655951,1500,0,0,0
1655952,1425,0,0,0
1655953,2600,0,0,0
1655954,1525,0,0,0
1655955,1775,0,0,0
1655956,1200,0,0,0
1655957,1500,0,0,0
1655958,1200,0,0,0
1655959,2600,0,0,0
1655960,1575,0,0,0
1655961,2500,1,1,1
1655962,2500,0,0,0
1655963,1200,1,1,1
1655964,1002,0,0,0
1655965,1070,0,0,0
1655966,1070,0,0,0
1655967,1284,0,0,0
1655968,2600,0,0,0
1655969,1200,0,0,0
1655970,1500,0,0,0
1655971,1500,0,0,0
1655972,1235,0,0,0
1655973,2002,0,0,0
1655974,1525,0,0,0
1655975,3000,0,0,0
1655976,1070,0,0,0
1655977,2083,0,0,0
1655978,1500,0,0,0
1655979,1100,0,0,0
1655980,1000,0,0,0
1655981,3595,0,0,0
1655982,1278,0,0,0
1655983,1250,0,0,0
1655984,1250,0,0,0
1655985,1000,0,0,0
1655986,1000,0,0,0
1655987,1390,0,0,0
1655988,1002,0,0,0
1655989,1200,0,0,0
1655990,1284,0,0,0
1655991,2014,0,0,0
1655992,1225,0,0,0
1655993,1100,0,0,0
1655994,1675,0,0,0
1655995,1876,1,1,1
1655996,2386,0,0,0
1655997,1675,0,0,0
1655998,2000,0,0,0
1655999,2000,0,0,0
1656000,1300,0,0,0
1656001,1600,0,0,0
1656002,1525,0,0,0
1656003,1270,0,0,0
1656004,1370,0,0,0
1656005,3000,0,0,0
1656006,2270,0,0,0
1656007,1125,0,0,0
1656008,1500,0,0,0
1656009,2000,0,0,0
1656010,2061,0,0,0
1656011,1000,0,0,0
1656012,1500,1,0,0
1656013,1030,0,0,0
1656014,1200,0,0,0
1656015,1270,1,1,1
1656016,1630,0,0,0
1656017,1150,0,0,0
1656018,1000,0,0,0
1656019,1200,0,0,0
1656020,1500,0,0,0
1656021,2924,1,1,1
1656022,1070,0,0,0
1656023,1500,0,0,0
1656024,1300,0,0,0
1656025,1150,0,0,0
1656026,1500,1,1,1
1656027,2000,0,0,0
1656028,1820,0,0,0
1656029,1500,1,1,1
1656030,2415,0,0,0
1656031,2051,0,0,0
1656032,2000,0,0,0
1656033,1425,0,0,0
1656034,1025,0,0,0
1656035,3012,0,0,0
1656036,1000,1,1,1
1656037,1400,1,1,1
1656038,1370,0,0,0
1656039,1500,0,0,0
1656040,4000,0,0,0
1656041,4000,0,0,0
1656042,1000,0,0,0
1656043,2083,0,0,0
1656044,1728,0,0,0
1656045,1382,0,0,0
1656046,1876,0,0,0
1656047,1512,0,0,0
1656048,1000,0,0,0
1656049,1000,0,0,0
1656050,1284,0,0,0
1656051,2600,0,0,0
1656052,1390,0,0,0
1656053,2000,0,0,0
1656054,2000,0,0,0
1656055,2500,0,0,0
1656056,1500,0,0,0
1656057,3000,0,0,0
1656058,1334,0,0,0
1656059,1000,0,0,0
1656060,1200,0,0,0
1656061,1055,0,0,0
1656062,1914,0,0,0
1656063,1080,0,0,0
1656064,1550,0,0,0
1656065,1250,0,0,0
1656066,1000,1,1,1
1656067,3001,0,0,0
1656068,1048,0,0,0
1656069,2074,0,0,0
1656070,2600,1,0,0
1656071,2063,0,0,0
1656072,3500,0,0,0
1656073,1390,0,0,0
1656074,1000,0,0,0
1656075,3850,0,0,0
1656076,2110,0,0,0
1656077,1550,0,0,0
1656078,1206,0,0,0
1656079,1055,0,0,0
1656080,1270,0,0,0
1656081,2000,0,0,0
1656082,2000,0,0,0
1656083,1200,0,0,0
1656084,3000,0,0,0
1656085,3500,0,0,0
1656086,1500,0,0,0
1656087,1200,0,0,0
1656088,1000,0,0,0
1656089,1200,1,0,0
1656090,1070,0,0,0
1656091,3524,0,0,0
1656092,2600,1,1,1
1656093,2500,0,0,0
1656094,2600,0,0,0
1656095,2258,1,1,1
1656096,2200,0,0,0
1656097,1590,0,0,0
1656098,1370,1,1,1
1656099,1600,0,0,0
1656100,1822,0,0,0
1656101,1500,0,0,0
1656102,2400,0,0,0
1656103,1999,0,0,0
1656104,2500,0,0,0
1656105,1200,0,0,0
1656106,1800,0,0,0
1656107,1690,0,0,0
1656108,4000,0,0,0
1656109,1690,0,0,0
1656110,3000,0,0,0
1656111,1425,0,0,0
1656112,1000,0,0,0
1656113,1000,0,0,0
1656114,2208,0,0,0
1656115,3000,1,1,1
1656116,1500,0,0,0
1656117,2000,1,1,1
1656118,1500,0,0,0
1656119,2500,0,0,0
1656120,1370,0,0,0
1656121,1000,1,0,0
1656122,1000,0,0,0
1656123,1000,0,0,0
1656124,3227,0,0,0
1656125,1000,0,0,0
1656126,1225,0,0,0
1656127,1270,0,0,0
1656128,1068,0,0,0
1656129,1500,1,0,0
1656130,1000,0,0,0
1656131,2000,0,0,0
1656132,1000,0,0,0
1656133,1500,0,0,0
1656134,1370,0,0,0
1656135,1203,0,0,0
1656136,2667,0,0,0
1656137,1000,0,0,0
1656138,2584,0,0,0
1656139,1080,0,0,0
1656140,1500,0,0,0
1656141,1325,0,0,0
1656142,3195,0,0,0
1656143,1210,0,0,0
1656144,3091,0,0,0
1656145,1217,0,0,0
1656146,2000,0,0,0
1656147,1500,0,0,0
1656148,1365,0,0,0
1656149,1500,0,0,0
1656150,1000,0,0,0
1656151,1550,0,0,0
1656152,1550,0,0,0
1656153,1000,0,0,0
1656154,1250,0,0,0
1656155,1250,0,0,0
1656156,3000,0,0,0
1656157,1500,1,1,0
1656158,1548,0,0,0
1656159,1000,0,0,0
1656160,1436,0,0,0
1656161,1030,0,0,0
1656162,1500,0,0,0
1656163,1000,0,0,0
1656164,1500,0,0,0
1656165,1314,0,0,0
1656166,1000,0,0,0
1656167,1986,0,0,0
1656168,1500,0,0,0
1656169,1500,0,0,0
1656170,1250,0,0,0
1656171,1500,0,0,0
1656172,1500,0,0,0
1656173,1000,0,0,0
1656174,1000,0,0,0
1656175,1984,0,0,0
1656176,1070,0,0,0
1656177,1105,0,0,0
1656178,1055,0,0,0
1656179,2500,1,1,1
1656180,1000,0,0,0
1656181,1500,0,0,0
1656182,3307,0,0,0
1656183,1025,0,0,0
1656184,1025,0,0,0
1656185,1500,0,0,0
1656186,1890,0,0,0
1656187,2083,0,0,0
1656188,3092,0,0,0
1656189,1370,1,0,0
1656190,1370,0,0,0
1656191,1002,0,0,0
1656192,1000,0,0,0
1656193,2800,0,0,0
1656194,2800,0,0,0
1656195,1595,0,0,0
1656196,1250,0,0,0
1656197,2080,0,0,0
1656198,1200,0,0,0
1656199,1632,0,0,0
1656200,2600,0,0,0
1656201,2401,0,0,0
1656202,1271,0,0,0
1656203,1250,0,0,0
1656204,1000,0,0,0
1656205,3772,0,0,0
1656206,1530,0,0,0
1656207,2600,0,0,0
1656208,2083,0,0,0
1656209,3000,0,0,0
1656210,1250,0,0,0
1656211,1250,0,0,0
1656212,1250,0,0,0
1656213,1125,0,0,0
1656214,1156,0,0,0
1656215,1100,0,0,0
1656216,1100,0,0,0
1656217,2000,0,0,0
1656218,1370,0,0,0
1656219,1552,0,0,0
1656220,1200,1,1,0
1656221,1570,0,0,0
1656222,1000,0,0,0
1656223,2300,0,0,0
1656224,1070,1,1,1
1656225,1080,0,0,0
1656226,1272,0,0,0
1656227,1158,0,0,0
1656228,1100,0,0,0
1656229,1504,0,0,0
1656230,4000,1,1,1
1656231,1600,0,0,0
1656232,2600,0,0,0
1656233,1800,0,0,0
1656234,1300,0,0,0
1656235,1700,0,0,0
1656236,1700,0,0,0
1656237,3085,0,0,0
