analytics_matchkey,industry_code_kind_of_business,reporting_subscriber_code,public_record_type_code,effective_date_date_verified,filed_date,paid_date,amount,public_record_source_type_code,equal_credit_opportunity_act_code,legislative_prohibited_code,plaintiff_name,attorney_name,docket_number
1718708,ZP,105,CJ,20110407,20110322,,1075,CI,C,1,,,
1718712,ZP,155,SL,20120104,20111229,,785,RD,I,1,,,
1718716,ZP,1,3X,20130419,20100323,20130418,,FE,I,1,,,
1718716,ZP,58,CJ,20110312,20100127,,2369,CI,I,1,,,
1718716,ZP,13G,PC,20160224,20151023,20160216,317,CI,I,1,,,
1718718,ZP,215,PC,20130220,20120306,20121214,429,CI,I,1,,,
1718718,ZP,215,CJ,20120522,20120425,,2900,CI,I,1,,,
1718718,ZP,693,7X,20090924,20090615,20090923,,FE,I,1,,,
1718720,ZP,46,PC,20160726,20160212,20160607,313,CI,I,2,,,
1718720,ZP,46,PC,20150916,20150217,20150708,166,CI,I,2,,,
1718720,ZP,46,PC,20141021,20140108,20140908,532,CI,I,1,,,
1718720,ZP,46,PC,20141125,20140228,20141007,448,CI,I,2,,,
1718722,ZP,157,CJ,20140508,20140428,,730,CI,I,1,,,
1718722,ZP,157,PC,20150114,20141022,20141229,407,CI,I,1,,,
1718722,ZP,157,CB,20100722,20100614,20120919,11148,CI,C,1,,,
1718722,ZP,419,7X,20121227,20120919,20121226,,FE,C,1,,,
1718726,ZP,38,CJ,20100728,20100518,,1010,CI,I,2,,,
1718727,ZP,110,CJ,20151022,20151008,,972,CI,I,2,,,
1718731,ZP,150,CJ,20150605,20141113,,13894,SU,C,1,,,
1718731,ZP,184,7X,20150806,20120309,20120625,,BK,I,1,,,
1718735,ZP,694,7X,20080221,20071119,20080220,,FE,C,1,,,
1718746,Z,191,PC,20160213,20120914,20121014,911,CI,I,1,,,
1718747,ZP,102,CJ,20150812,20150630,,405,CI,I,1,,,
1718752,ZP,337,CJ,20101216,20101209,,927,CI,I,1,,,
1718762,ZP,08Y,7X,20110426,20110120,20110425,,FE,C,1,,,
1718762,ZP,30,SL,20120721,20120717,,505,RD,C,1,,,
1718763,ZP,25,CJ,20160719,20160609,,1509,CI,I,1,,,
1718763,ZP,25,CJ,20150922,20150710,,1868,CI,I,1,,,
1718763,ZP,22,CJ,20141230,20141022,,1645,CI,I,1,,,
1718763,ZP,419,7X,20080214,20071031,20080213,,FE,C,1,,,
1718764,Z,111,PC,20150703,20100111,20150625,1783,CI,I,1,,,
1718764,Z,111,PC,20150120,20110613,20150109,1811,CI,I,1,,,
1718764,Z,111,CJ,20120103,20111212,,2137,CI,C,1,,,
1718770,ZP,15,PL,20120627,20110829,20120120,355,RD,C,1,,,
1718770,ZP,190,7X,20101208,20100823,20101207,,FE,C,1,,,
1718779,ZP,4,RL,20120828,20110912,20120815,628,RD,C,1,,,
1718780,ZP,94,PC,20141002,20110331,20140610,1375,CI,I,1,,,
1718780,ZP,94,CJ,20101214,20101124,,7320,CI,C,1,,,
1718780,ZP,94,PC,20110524,20100407,20110413,1159,CI,I,1,,,
1718783,ZP,310,7X,20150212,20141015,20150210,,FE,I,1,,,
1718786,ZP,177,SL,20150828,20150710,,680,RD,I,1,,,
1718787,ZP,17E,FT,20150619,20150427,,12480,RD,I,1,,,
1718787,ZP,17E,FT,20140115,20130919,,3036,RD,I,1,,,
1718794,ZP,20P,CJ,20110521,20110420,,5418,CI,I,1,,,
1718812,ZP,727,CJ,20110929,20110314,,1289,CI,I,1,,,
1718814,ZP,137,FT,20100331,20100222,,31302,RD,I,1,,,
1718815,ZP,117,SL,20131001,20130731,,1979,RD,I,1,,,
1718815,ZP,117,FT,20130723,20130416,,87642,RD,I,1,,,
1718820,ZP,203,3X,20140924,20100209,20140923,,FE,I,1,,,
1718821,ZP,819,PC,20140305,20130524,20140224,215,CI,I,1,,,
1718821,ZP,819,PC,20131207,20130523,20130726,866,CI,I,1,,,
1718828,ZP,415,7X,20071011,20070626,20071010,,FE,C,1,,,
1718840,Z,873,CJ,20100720,20100714,,940,CI,I,1,,,
1718840,Z,873,CJ,20100630,20100528,,1883,CI,I,1,,,
1718840,Z,873,CJ,20120713,20120203,,270,CI,I,1,,,
1718840,Z,873,CJ,20120713,20120227,,270,CI,I,1,,,
1718841,Z,873,CJ,20120713,20120203,,270,CI,I,1,,,
1718841,Z,873,CJ,20100720,20100714,,940,CI,I,1,,,
1718841,Z,873,CJ,20100630,20100528,,1883,CI,I,1,,,
1718841,Z,873,CJ,20120713,20120227,,270,CI,I,1,,,
1718843,ZP,141,CJ,20100209,20100127,,1125,CI,I,2,,,
1718844,ZP,42,CJ,20140423,20130925,,1559,CI,I,1,,,
1718845,ZP,974,RL,20130104,20101116,20121207,1434,RD,I,1,,,
1718845,ZP,974,RL,20140130,20101203,20131022,1643,RD,I,1,,,
1718856,ZP,213,PF,20120229,20111101,20120213,10656,RD,I,1,,,
1718857,ZP,101,CJ,20151121,20150528,,675,CI,I,1,,,
1718858,ZP,101,CJ,20151121,20150528,,675,CI,I,1,,,
1718859,ZP,35B,7X,20110125,20100929,20110120,,FE,C,1,,,
1718859,ZP,34G,CB,20100518,20100326,20100929,585,SU,I,1,,,
1718863,ZP,19,RL,20150730,20110608,20150713,954,RD,I,1,,,
1718878,ZP,77,RL,20151026,20140821,20150731,1022,RD,I,1,,,
1718878,ZP,7,RL,20151026,20130128,20140522,2166,RD,I,1,,,
1718878,Z,92,CJ,20151021,20150915,,728,CI,I,1,,,
1718897,Z,222,SL,20160621,20160610,,228,RD,I,1,,,
1718900,Z,472,SL,20100922,20100108,,418,RD,I,1,,,
1718900,Z,472,SL,20100922,20100108,,418,RD,I,1,,,
1718900,Z,472,SL,20110111,20101105,,441,RD,I,1,,,
1718900,Z,472,SL,20110111,20101105,,441,RD,I,1,,,
1718900,Z,472,SL,20100909,20091105,,1234,RD,I,1,,,
1718900,Z,472,SL,20100909,20091106,,418,RD,I,1,,,
1718900,Z,472,SL,20100909,20091106,,418,RD,I,1,,,
1718900,Z,472,SL,20100922,20091203,,1234,RD,I,1,,,
1718900,Z,472,SL,20100922,20100107,,1234,RD,I,1,,,
1718901,ZP,276,7X,20121004,20120629,20121003,,FE,I,1,,,
1718902,ZP,188,FT,20100901,20100729,,5951,RD,I,1,,,
1718906,ZP,1,PC,20120303,20110904,20120218,0,CI,I,1,,,
1718910,ZP,6,PC,20130829,20120607,20130603,949,CI,I,1,,,
1718910,ZP,6,PC,20110614,20110303,20110602,122,CI,I,1,,,
1718916,Z,626,CB,20110810,20101022,20101220,5524,RD,I,1,,,
1718916,Z,626,CB,20110810,20100713,20101220,2536,RD,I,1,,,
1718916,Z,626,CB,20100810,20100205,20101220,9268,RD,I,1,,,
1718916,ZP,627,7X,20110401,20101220,20110331,,FE,I,1,,,
1718918,ZP,373,7X,20131003,20130621,20131001,,FE,I,1,,,
1718918,ZP,296,CB,20120626,20120502,20130621,695,CI,I,1,,,
1718918,ZP,289,CB,20121109,20121015,20130621,2196,CI,I,1,,,
1718918,ZP,296,CB,20130724,20130305,20130621,4511,CI,I,1,,,
1718920,ZP,26P,7X,20121010,20120625,20121009,,FE,C,1,,,
1718927,ZP,77,SL,20110318,20110113,,1520,RD,C,1,,,
1718937,ZP,289,PC,20150126,20100520,20140618,13774,CI,C,1,,,
1718950,ZP,950,7X,20090410,20090108,20090408,,FE,C,1,,,
1718951,ZP,26P,7X,20090904,20090430,20090902,,FE,C,1,,,
1718951,ZP,26P,3D,20160223,20151105,20160222,,FE,I,1,,,
1718951,ZP,26P,3D,20151017,20150501,20151015,,FE,I,1,,,
1718959,ZP,155,SL,20151024,20150601,,516,RD,I,1,,,
1718965,ZP,100,RL,20160830,20131120,20140204,783,RD,C,1,,,
1718968,ZP,24J,3X,20160419,20110103,20160418,,FE,I,1,,,
1718968,ZP,20R,CJ,20110108,20101214,,966,CI,I,1,,,
1718977,ZP,627,7X,20100202,20090929,20100201,,FE,I,1,,,
1718978,ZP,276,CJ,20160203,20160128,,583,CI,I,1,,,
1718978,ZP,108,7X,20120623,20120229,20120622,,FE,I,1,,,
1718978,ZP,276,CB,20101026,20101022,20120229,1343,CI,I,1,,,
1718978,ZP,276,CB,20100819,20100816,20120229,1364,CI,I,1,,,
1718980,ZP,4,7X,20150714,20150316,20150713,,FE,C,1,,,
1718984,ZP,157,PC,20141210,20130604,20141022,1322,CI,I,1,,,
1718984,ZP,157,PC,20110412,20110119,20110310,336,CI,I,1,,,
1718984,ZP,157,PC,20101209,20100805,20101026,375,CI,I,1,,,
1718984,ZP,157,CJ,20160805,20160602,,1071,CI,I,2,,,
1718985,ZP,26P,7X,20110706,20110228,20110701,,FE,C,1,,,
1718990,ZP,953,7X,20090414,20081222,20090413,,FE,C,1,,,
1718992,ZP,694,7X,20150812,20150515,20150811,,FE,I,1,,,
1718992,ZP,474,CB,20110907,20110114,20150515,891,CI,I,1,,,
1718992,ZP,474,CB,20100904,20100726,20150515,3281,CI,I,1,,,
1718998,ZP,211,7X,20100428,20091203,20100427,,FE,I,1,,,
1718998,ZP,327,SL,20160810,20160708,,56,RD,I,1,,,
1719008,ZP,1,7X,20100813,20081023,20100812,,FE,C,1,,,
1719017,ZP,61,PC,20141222,20140513,20140613,967,CI,I,2,,,
1719021,ZP,15,CJ,20150627,20150519,,1140,CI,I,1,,,
1719021,ZP,15,CJ,20160625,20160609,,1417,CI,I,1,,,
1719025,Z,189,CJ,20110526,20110504,,7027,CI,I,1,,,
1719033,Z,222,SL,20141028,20140919,,1936,RD,I,1,,,
1719033,Z,222,RL,20150428,20140117,20150424,415,RD,I,1,,,
1719033,Z,222,RL,20150408,20140117,20150403,858,RD,I,1,,,
1719033,Z,222,RL,20150428,20140117,20150424,2124,RD,I,1,,,
1719033,Z,222,RL,20130228,20121026,20130220,1159,RD,I,1,,,
1719033,Z,222,RL,20130228,20111107,20130220,310,RD,I,1,,,
1719036,ZP,84,7X,20090312,20081126,20090311,,FE,C,1,,,
1719037,ZP,84,7X,20090312,20081126,20090311,,FE,C,1,,,
1719040,ZP,45X,CJ,20150825,20110616,,4846,CI,I,1,,,
1719041,ZP,80,CJ,20141016,20141007,,1116,CI,I,1,,,
1719041,ZP,80,CJ,20110719,20110705,,1197,CI,I,1,,,
1719043,ZP,16H,CJ,20160518,20130627,,12525,CI,C,1,,,
1719046,ZP,373,7X,20111201,20110823,20111129,,FE,C,1,,,
1719047,ZP,128,RL,20150506,20150319,20150424,238,RD,I,1,,,
1719049,ZP,82,PC,20110805,20110203,20110301,2394,CI,C,1,,,
1719049,ZP,82,PC,20151216,20121213,20151015,1731,CI,I,1,,,
1719050,ZP,43,RL,20140320,20121116,20140312,395,RD,I,1,,,
1719051,ZP,427,RL,20140515,20080206,20140508,2392,RD,C,1,,,
1719052,ZP,110,CJ,20100908,20100824,,869,CI,I,1,,,
1719052,ZP,110,CJ,20140426,20140424,,237,CI,I,1,,,
1719052,ZP,137,SL,20160728,20160407,,2225,RD,I,1,,,
1719054,ZP,997,RL,20130326,20111116,20130319,1138,RD,I,1,,,
1719066,ZP,418,7X,20100526,20100216,20100525,,FE,I,1,,,
1719084,ZP,60,PC,20151107,20140314,20151019,4555,CI,I,1,,,
1719084,ZP,60,CJ,20121206,20121004,,4227,CI,I,1,,,
1719085,ZP,154,CJ,20110503,20110304,,2082,CI,I,1,,,
1719085,ZP,154,CJ,20110323,20110201,,6370,CI,I,1,,,
1719085,ZP,154,CJ,20100406,20091104,,16711,CI,I,1,,,
1719085,ZP,154,CJ,20111213,20111115,,2918,CI,I,1,,,
1719098,Z,111,CJ,20160712,20160411,,10000,CI,I,1,,,
1719104,ZP,203,3X,20140716,20110721,20140715,,FE,I,1,,,
1719104,ZP,203,3D,20110712,20100921,20110711,,FE,I,1,,,
1719107,ZP,82,PC,20160322,20150826,20160112,1138,CI,I,1,,,
1719111,ZP,411,7X,20090408,20081231,20090407,,FE,I,1,,,
1719112,ZP,154,RL,20151003,20130208,20150706,1219,RD,I,1,,,
1719114,ZP,64,CJ,20160330,20160113,,954,CI,I,1,,,
1719114,ZP,64,CJ,20160330,20160316,,839,CI,I,1,,,
1719121,ZP,87,CJ,20150130,20150108,,908,CI,I,2,,,
1719124,ZP,878,FT,20160822,20140919,,7726,RD,I,1,,,
1719124,ZP,878,SL,20160822,20121106,,968,RD,I,1,,,
1719124,ZP,878,SL,20160822,20110105,,2122,RD,I,1,,,
1719124,ZP,878,SL,20160822,20100324,,2216,RD,I,1,,,
1719124,ZP,878,FT,20160822,20100115,,5063,RD,I,1,,,
1719124,ZP,878,FT,20160822,20150914,,3651,RD,I,1,,,
1719125,ZP,107,7X,20130413,20130111,20130412,,FE,I,1,,,
1719129,ZP,124,CJ,20160610,20111012,,1065,CI,I,1,,,
1719130,ZP,25C,CJ,20160316,20151027,,794,CI,I,1,,,
1719130,Z,11J,SL,20150812,20150804,,934,RD,C,1,,,
1719143,ZP,754,CJ,20130810,20130711,,1355,CI,I,1,,,
1719143,ZP,333,CJ,20160128,20151208,,2320,CI,I,1,,,
1719150,ZP,127,CJ,20160630,20160317,,3030,MU,I,1,,,
1719153,ZP,60Y,CJ,20151231,20151014,,3414,CI,I,1,,,
1719156,ZP,274,CJ,20110205,20110126,,2802,CI,C,2,,,
1719157,ZP,1,SL,20130821,20130716,,1287,RD,I,1,,,
1719158,ZP,1,SL,20130821,20130716,,1287,RD,I,1,,,
1719159,Z,223,PL,20160711,20120703,20120725,576,CI,C,1,,,
1719159,Z,223,PL,20150908,20150722,20150804,221,RD,C,1,,,
1719174,Z,14T,PF,20130625,20070502,20130528,3323,RD,C,1,,,
1719174,Z,16L,PC,20130123,20100408,20121205,328,CI,C,1,,,
1719179,ZP,113,CJ,20120313,20120118,,582,CI,I,2,,,
1719180,ZP,321,CJ,20110421,20110314,,6960,CI,I,1,,,
1719180,ZP,320,CJ,20111111,20111013,,53033,CI,I,1,,,
1719182,ZP,627,7X,20131018,20120223,20131017,,FE,C,1,,,
1719183,ZP,627,7X,20131018,20120223,20131017,,FE,C,1,,,
1719191,ZP,69,PC,20151107,20110118,20150414,1481,CI,I,2,,,
1719195,ZP,372,7X,20110715,20110331,20110713,,FE,C,1,,,
1719196,ZP,418,7X,20081029,20080801,20081028,,FE,C,1,,,
1719205,ZP,481,FT,20160802,20160711,,41518,RD,I,1,,,
1719205,ZP,481,FT,20160629,20160613,,88936,RD,C,1,,,
1719205,ZP,481,FT,20110914,20110826,,83535,RD,I,1,,,
1719205,ZP,481,RL,20160119,20091209,20151113,5224,RD,I,1,,,
1719208,ZP,53,7X,20150131,20141003,20150130,,FE,I,1,,,
1719212,ZP,80,CJ,20131008,20130923,,1225,CI,I,1,,,
1719212,ZP,80,CJ,20130212,20130117,,1240,CI,I,1,,,
1719212,ZP,80,CJ,20140716,20140604,,1335,CI,I,1,,,
1719212,ZP,80,CJ,20140108,20131218,,815,CI,I,1,,,
1719212,ZP,80,CJ,20150630,20140911,,709,CI,I,2,,,
1719217,ZP,372,7D,20130828,20130315,20130827,,FE,I,1,,,
1719217,ZP,498,SL,20130904,20130502,,872,RD,I,1,,,
1719217,ZP,372,7X,20140214,20131107,20140213,,FE,I,1,,,
1719217,ZP,524,CB,20110303,20101222,20131107,5097,CI,I,1,,,
1719217,ZP,372,3D,20111129,20110318,20111128,,FE,I,1,,,
1719219,ZP,97,RL,20130606,20120105,20130228,1185,RD,C,1,,,
1719220,ZP,99,PC,20150207,20140425,20140429,403,CI,I,1,,,
1719220,ZP,99,CJ,20140301,20130226,,1089,CI,I,1,,,
1719221,ZP,195,RL,20130626,20100209,20130412,971,RD,I,1,,,
1719221,ZP,01Z,7X,20090820,20090508,20090819,,FE,I,1,,,
1719236,ZP,407,CJ,20141121,20141107,,3082,CI,I,1,,,
1719252,ZP,376,7X,20091001,20090702,20090930,,FE,I,1,,,
1719261,ZP,26,PC,20160109,20150730,20151207,643,CI,I,2,,,
1719261,ZP,419,7X,20120328,20080229,20080618,,FE,I,1,,,
1719262,ZP,23,CJ,20130702,20130626,,526,CI,I,2,,,
1719262,ZP,23,CJ,20130412,20130403,,5482,CI,I,1,,,
1719262,ZP,23,CJ,20110524,20110511,,553,CI,I,2,,,
1719262,ZP,23,CJ,20101112,20101028,,1145,CI,I,1,,,
1719262,ZP,23,PC,20100624,20100317,20100618,857,CI,I,2,,,
1719272,ZP,1,3D,20110503,20091116,20110502,,FE,C,1,,,
1719272,ZP,1,7X,20120203,20111025,20120201,,FE,C,1,,,
1719273,ZP,1,7X,20120203,20111025,20120201,,FE,C,1,,,
1719273,ZP,1,3D,20110503,20091116,20110502,,FE,C,1,,,
1719274,ZP,1,3D,20110503,20091116,20110502,,FE,C,1,,,
1719274,ZP,1,7X,20120203,20111025,20120201,,FE,C,1,,,
1719275,ZP,26P,7X,20160209,20151030,20160208,,FE,I,1,,,
1719284,ZP,17,CJ,20160610,20160504,,1027,CI,I,1,,,
1719288,ZP,974,RL,20100121,20090909,20091221,108,RD,I,1,,,
1719297,ZP,21X,PC,20120605,20111128,20120517,191,CI,I,1,,,
1719297,ZP,970,7X,20150429,20150121,20150428,,FE,I,1,,,
1719297,ZP,974,RL,20150314,20141007,20150211,708,RD,I,1,,,
1719297,ZP,974,RL,20150314,20140107,20150211,1179,RD,I,1,,,
1719297,ZP,974,RL,20140927,20121114,20140801,1076,RD,I,1,,,
1719299,ZP,428,CJ,20110907,20110825,,722,MU,I,1,,,
1719303,ZP,1,CP,20160903,20151206,,692,CI,I,1,,,
1719303,ZP,1,PC,20110402,20100207,20110312,0,CI,I,1,,,
1719305,ZP,372,7X,20110611,20110310,20110609,,FE,I,1,,,
1719305,ZP,524,CB,20110215,20101221,20110310,2459,CI,I,1,,,
1719324,ZP,333,CJ,20120802,20120611,,1439,CI,I,1,,,
1719324,ZP,333,CJ,20100817,20100712,,901,CI,I,1,,,
1719325,ZP,35P,7X,20110805,20110419,20110804,,FE,I,1,,,
1719328,ZP,13L,CJ,20111102,20111014,,1806,CI,I,1,,,
1719333,ZP,1,7X,20140114,20130923,20140113,,FE,C,1,,,
1719334,ZP,1,7X,20140114,20130923,20140113,,FE,C,1,,,
1719338,ZP,70,SL,20130716,20130626,,1808,RD,C,1,,,
1719340,ZP,830,7X,20150806,20150429,20150805,,FE,I,1,,,
1719345,Z,524,SL,20141007,20140915,,1035,RD,I,1,,,
1719345,Z,524,RL,20150408,20140915,20150305,1035,RD,I,1,,,
1719345,Z,524,SL,20150909,20150807,,929,RD,I,1,,,
1719351,ZP,373,7X,20140530,20140227,20140528,,FE,I,1,,,
1719361,ZP,330,7X,20160922,20160602,20160921,,FE,I,1,,,
1719362,ZP,330,7X,20160922,20160602,20160921,,FE,I,1,,,
1719368,ZP,13,CJ,20121103,20121015,,11634,CI,I,1,,,
1719372,Z,89,CJ,20141203,20141126,,504,CI,I,2,,,
1719372,Z,89,CJ,20120620,20120612,,601,CI,I,2,,,
1719377,ZP,454,7X,20130801,20130419,20130731,,FE,I,1,,,
1719382,ZP,278,7X,20131218,20130910,20131217,,FE,I,1,,,
1719383,ZP,16G,CJ,20111119,20111006,,9177,CI,I,1,,,
1719383,ZP,16L,CJ,20140919,20140605,,2652,CI,I,1,,,
1719387,ZP,28,CJ,20100825,20091222,,1501,CI,I,1,,,
1719387,ZP,582,CJ,20101208,20101007,,2272,CI,I,2,,,
1719388,ZP,35Q,7X,20120124,20111009,20120123,,FE,C,1,,,
1719390,ZP,78,CJ,20140715,20110621,,4947,CI,C,1,,,
1719391,ZP,1,3D,20160120,20150717,20160119,,FE,I,1,,,
1719397,ZP,84,PF,20120411,20070409,20120319,5965,RD,I,1,,,
1719400,ZP,168,PL,20151107,20150729,20150910,149,RD,I,1,,,
1719406,ZP,49,SL,20150610,20150526,,2212,RD,I,1,,,
1719407,ZP,134,CJ,20110217,20100524,,1239,CI,I,1,,,
1719414,ZP,185,7X,20100616,20100304,20100614,,FE,C,1,,,
1719417,ZP,204,FT,20150327,20150324,,7424,RD,I,1,,,
1719435,ZP,91,RL,20150429,20140715,20150417,472,RD,I,1,,,
1719435,Z,92,PC,20120615,20120301,20120516,250,CI,I,1,,,
1719437,ZP,88,CJ,20100629,20100623,,1629,CI,I,1,,,
1719437,ZP,88,CJ,20100525,20100519,,7254,CI,I,1,,,
1719441,Z,28P,PC,20160601,20150415,20160216,2387,CI,C,1,,,
1719442,Z,28P,PC,20160601,20150415,20160216,2387,CI,C,1,,,
1719444,ZP,108,7X,20160811,20160509,20160810,,FE,I,1,,,
1719444,ZP,291,CB,20120804,20120726,20160509,14606,CI,I,1,,,
1719445,ZP,291,CB,20120804,20120726,20160509,14606,CI,I,1,,,
1719445,ZP,108,7X,20160811,20160509,20160810,,FE,I,1,,,
1719448,ZP,3,7X,20081212,20080630,20080721,,FE,C,1,,,
1719457,ZP,90,PC,20121106,20100309,20120604,3688,CI,I,1,,,
1719458,ZP,74,CJ,20100901,20100715,,4896,CI,I,1,,,
1719462,ZP,3,7X,20101207,20100709,20101206,,FE,I,1,,,
1719462,ZP,75,CJ,20150825,20150225,,526,CI,C,1,,,
1719463,ZP,256,CJ,20110607,20110404,,2858,CI,I,2,,,
1719465,ZP,178,CJ,20130320,20130110,,1736,CI,C,1,,,
1719468,ZP,255,CJ,20120609,20120223,,4559,CI,I,2,,,
1719470,ZP,5,PC,20160113,20150714,20150910,522,CI,I,1,,,
1719470,ZP,5,CJ,20150428,20150422,,3300,CI,C,1,,,
1719470,ZP,5,PC,20151001,20130514,20150420,430,CI,C,1,,,
1719470,ZP,5,CJ,20130306,20130228,,533,CI,C,1,,,
1719470,ZP,5,CJ,20121009,20120929,,375,CI,I,1,,,
1719470,ZP,5,PC,20120105,20101104,20110503,1123,CI,C,1,,,
1719470,ZP,5,PC,20101215,20100527,20100920,429,CI,C,1,,,
1719470,ZP,114,CJ,20160601,20160216,,3300,CI,C,1,,,
1719471,ZP,123,CJ,20150826,20130715,,672,CI,I,1,,,
1719472,ZP,309,CJ,20130608,20130116,,240,CI,I,1,,,
1719479,ZP,34,CJ,20130924,20130117,,8160,CI,C,1,,,
1719480,ZP,34,CJ,20130924,20130117,,8160,CI,C,1,,,
1719486,ZP,01Q,3F,20130530,20130528,,,FE,C,1,,,
1719490,ZP,811,RL,20100728,20081023,20100707,605,RD,I,1,,,
1719493,ZP,15P,7X,20111206,20110707,20111202,,FE,C,1,,,
1719507,ZP,1,7X,20100112,20091001,20100111,,FE,C,1,,,
1719508,ZP,120,CJ,20121031,20110803,,207,MU,I,1,,,
1719508,ZP,25N,FT,20120418,20111114,,9922,RD,I,1,,,
1719508,ZP,25N,FT,20130409,20130327,,8110,RD,I,1,,,
1719508,ZP,25N,FT,20100303,20100114,,8753,RD,I,1,,,
1719509,ZP,25N,FT,20130409,20130327,,8110,RD,I,1,,,
1719509,ZP,25N,FT,20120418,20111114,,9922,RD,I,1,,,
1719509,ZP,120,CJ,20121031,20110803,,207,MU,I,1,,,
1719509,ZP,25N,FT,20100303,20100114,,8753,RD,I,1,,,
1719514,ZP,148,RL,20101229,20100510,20101109,271,RD,I,1,,,
1719519,ZP,218,3F,,20061205,,,FE,C,1,,,
1719520,Z,13A,SL,20120225,20120118,,1821,RD,I,1,,,
1719520,Z,13A,SL,20130208,20121120,,2358,RD,I,1,,,
1719522,ZP,443,7X,20091007,20090625,20091005,,FE,I,1,,,
1719530,ZP,266,CJ,20160708,20160705,,2106,CI,I,1,,,
1719531,ZP,15P,7F,20160517,20160516,,,FE,I,1,,,
1719531,ZP,15P,3D,20150603,20150202,20150602,,FE,I,1,,,
1719537,ZP,521,CJ,20101118,20100922,,1985,CI,I,1,,,
1719537,ZP,498,SL,20100108,20091231,,6899,RD,C,1,,,
1719537,ZP,498,PL,20160322,20121130,20121220,5702,RD,C,1,,,
1719537,ZP,372,3D,20110831,20110728,20110830,,FE,C,1,,,
1719544,ZP,352,PC,20150108,20111214,20120114,1315,CI,I,1,,,
1719544,ZP,319,PF,20150127,20110822,20110922,10171,RD,I,1,,,
1719553,ZP,116,CB,20110825,20110317,20141126,3000,CI,I,1,,,
1719553,ZP,436,7X,20150311,20141126,20150309,,FE,I,1,,,
1719553,ZP,116,CB,20110514,20110214,20141126,1230,CI,I,1,,,
1719555,ZP,317,CJ,20111007,20100317,,950,CI,C,1,,,
1719568,ZP,1,PC,20150606,20130106,20150531,0,CI,I,1,,,
1719569,ZP,197,RL,20111213,20100916,20110418,1108,RD,I,1,,,
1719569,ZP,197,RL,20120229,20110218,20110608,1032,RD,I,1,,,
1719576,ZP,324,CJ,20121018,20120917,,547,CI,I,1,,,
1719582,ZP,168,SL,20160123,20151230,,453,RD,I,1,,,
1719590,ZP,110,CJ,20101124,20101103,,2295,CI,C,2,,,
1719592,ZP,573,CJ,20120719,20120227,,1091,CI,C,1,,,
1719593,ZP,24,CJ,20110921,20110802,,2500,MU,C,1,,,
1719593,ZP,35L,7X,20120328,20090512,20090818,,FE,C,1,,,
1719605,ZP,188,CJ,20140527,20140514,,1123,CI,I,1,,,
1719606,ZP,2,3D,20150114,20121213,20150113,,FE,I,1,,,
1719606,ZP,2,3D,20160506,20150213,20160505,,FE,I,1,,,
1719618,ZP,25F,CJ,20160420,20151224,,1656,CI,I,1,,,
1719619,ZP,25F,CJ,20160420,20151224,,1656,CI,I,1,,,
1719620,ZP,86,CJ,20141009,20140925,,1337,CI,I,1,,,
1719621,ZP,16F,7X,20100416,20091211,20100414,,FE,C,1,,,
1719626,ZP,316,PL,20160603,20150728,20160601,390,RD,I,1,,,
1719630,Z,526,CJ,20140917,20140909,,3246,CI,I,1,,,
1719637,ZP,203,7F,20160824,20160823,,,FE,I,1,,,
1719649,ZP,419,7X,20140611,20140305,20140610,,FE,I,1,,,
1719658,ZP,150,RL,20130918,20070608,20130404,1434,RD,I,1,,,
1719663,ZP,406,CJ,20121005,20120820,,2925,CI,C,1,,,
1719673,ZP,84,CJ,20140827,20140821,,604,CI,I,2,,,
1719673,ZP,84,CJ,20131214,20131212,,355,CI,I,2,,,
1719680,ZP,78,CJ,20110315,20101206,,958,CI,I,1,,,
1719684,ZP,105,SL,20131121,20131112,,1354,RD,C,1,,,
1719686,ZP,355,CJ,20150324,20150211,,6218,CI,I,1,,,
1719687,ZP,26K,3D,20101028,20100809,20101022,,FE,C,1,,,
1719687,ZP,26K,3D,20100728,20100503,20100727,,FE,C,1,,,
1719687,ZP,26K,3D,20100323,20100302,20100322,,FE,C,1,,,
1719687,ZP,26K,3D,20110305,20110222,20110301,,FE,C,1,,,
1719689,ZP,372,7X,20120118,20111020,20120116,,FE,I,1,,,
1719693,ZP,147,7X,20091015,20090701,20091014,,FE,I,1,,,
1719696,Z,303,PC,20100716,20091110,20100707,1698,CI,I,1,,,
1719697,ZP,306,3F,20120911,20120910,,,FE,I,1,,,
1719700,ZP,276,7X,20151022,20150729,20151021,,FE,I,1,,,
1719702,ZP,08C,CJ,20150114,20141210,,604,CI,I,1,,,
1719705,ZP,256,CJ,20110308,20110113,,1260,CI,I,2,,,
1719707,ZP,188,CJ,20111122,20111115,,2542,CI,I,1,,,
1719707,ZP,188,FT,20100616,20100512,,6726,RD,I,1,,,
1719712,ZP,197,TL,20160914,20160308,,278,RD,I,1,,,
1719712,ZP,197,RL,20160907,20150325,20160512,141,RD,C,1,,,
1719712,ZP,01K,7X,20100616,20100226,20100615,,FE,I,1,,,
1719712,ZP,01K,7D,20090423,20080320,20090422,,FE,I,1,,,
1719719,ZP,373,3D,20111025,20110502,20111024,,FE,I,1,,,
1719719,ZP,296,CB,20091128,20091103,20121128,1301,CI,I,1,,,
1719719,ZP,373,7X,20130228,20121128,20130226,,FE,I,1,,,
1719726,ZP,706,7X,20111012,20110627,20111011,,FE,I,1,,,
